"","keyword","date","geo","hits"
"294","vaccine",2021-02-01,"Arizona",47
"295","vaccine",2021-02-02,"Arizona",52
"296","vaccine",2021-02-03,"Arizona",56
"297","vaccine",2021-02-04,"Arizona",42
"298","vaccine",2021-02-05,"Arizona",41
"299","vaccine",2021-02-06,"Arizona",44
"300","vaccine",2021-02-07,"Arizona",37
"301","vaccine",2021-02-08,"Arizona",34
"302","vaccine",2021-02-09,"Arizona",49
"303","vaccine",2021-02-10,"Arizona",50
"304","vaccine",2021-02-11,"Arizona",50
"305","vaccine",2021-02-12,"Arizona",43
"306","vaccine",2021-02-13,"Arizona",31
"307","vaccine",2021-02-14,"Arizona",30
"308","vaccine",2021-02-15,"Arizona",45
"309","vaccine",2021-02-16,"Arizona",52
"310","vaccine",2021-02-17,"Arizona",43
"311","vaccine",2021-02-18,"Arizona",36
"312","vaccine",2021-02-19,"Arizona",35
"313","vaccine",2021-02-20,"Arizona",30
"314","vaccine",2021-02-21,"Arizona",35
"315","vaccine",2021-02-22,"Arizona",31
"316","vaccine",2021-02-23,"Arizona",31
"317","vaccine",2021-02-24,"Arizona",43
"318","vaccine",2021-02-25,"Arizona",48
"319","vaccine",2021-02-26,"Arizona",42
"320","vaccine",2021-02-27,"Arizona",36
"321","vaccine",2021-02-28,"Arizona",39
"322","vaccine",2021-03-01,"Arizona",52
"323","vaccine",2021-03-02,"Arizona",83
"324","vaccine",2021-03-03,"Arizona",66
"325","vaccine",2021-03-04,"Arizona",53
"326","vaccine",2021-03-05,"Arizona",48
"327","vaccine",2021-03-06,"Arizona",46
"328","vaccine",2021-03-07,"Arizona",41
"329","vaccine",2021-03-08,"Arizona",51
"330","vaccine",2021-03-09,"Arizona",50
"331","vaccine",2021-03-10,"Arizona",61
"332","vaccine",2021-03-11,"Arizona",63
"333","vaccine",2021-03-12,"Arizona",69
"334","vaccine",2021-03-13,"Arizona",52
"335","vaccine",2021-03-14,"Arizona",35
"336","vaccine",2021-03-15,"Arizona",52
"337","vaccine",2021-03-16,"Arizona",51
"338","vaccine",2021-03-17,"Arizona",47
"339","vaccine",2021-03-18,"Arizona",51
"340","vaccine",2021-03-19,"Arizona",50
"341","vaccine",2021-03-20,"Arizona",38
"342","vaccine",2021-03-21,"Arizona",36
"343","vaccine",2021-03-22,"Arizona",72
"344","vaccine",2021-03-23,"Arizona",85
"345","vaccine",2021-03-24,"Arizona",100
"346","vaccine",2021-03-25,"Arizona",76
"347","vaccine",2021-03-26,"Arizona",83
"348","vaccine",2021-03-27,"Arizona",55
"349","vaccine",2021-03-28,"Arizona",44
"350","vaccine",2021-03-29,"Arizona",66
"351","vaccine",2021-03-30,"Arizona",70
"352","vaccine",2021-03-31,"Arizona",56
"353","vaccine",2021-04-01,"Arizona",59
"354","vaccine",2021-04-02,"Arizona",61
"355","vaccine",2021-04-03,"Arizona",39
"356","vaccine",2021-04-04,"Arizona",34
"357","vaccine",2021-04-05,"Arizona",48
"358","vaccine",2021-04-06,"Arizona",57
"359","vaccine",2021-04-07,"Arizona",54
"360","vaccine",2021-04-08,"Arizona",47
"361","vaccine",2021-04-09,"Arizona",49
"362","vaccine",2021-04-10,"Arizona",37
"363","vaccine",2021-04-11,"Arizona",34
"364","vaccine",2021-04-12,"Arizona",35
"365","vaccine",2021-04-13,"Arizona",67
"366","vaccine",2021-04-14,"Arizona",45
"367","vaccine",2021-04-15,"Arizona",43
"368","vaccine",2021-04-16,"Arizona",34
"369","vaccine",2021-04-17,"Arizona",21
"370","vaccine",2021-04-18,"Arizona",25
"371","vaccine",2021-04-19,"Arizona",34
"372","vaccine",2021-04-20,"Arizona",31
"373","vaccine",2021-04-21,"Arizona",27
"374","vaccine",2021-04-22,"Arizona",26
"375","vaccine",2021-04-23,"Arizona",22
"376","vaccine",2021-04-24,"Arizona",18
"377","vaccine",2021-04-25,"Arizona",25
"378","vaccine",2021-04-26,"Arizona",25
"379","vaccine",2021-04-27,"Arizona",27
"380","vaccine",2021-04-28,"Arizona",32
"381","vaccine",2021-04-29,"Arizona",29
"382","vaccine",2021-04-30,"Arizona",29
"383","vaccine",2021-05-01,"Arizona",77
"384","vaccine",2021-05-02,"Arizona",37
"385","vaccine",2021-05-03,"Arizona",27
"386","vaccine",2021-05-04,"Arizona",26
"387","vaccine",2021-05-05,"Arizona",26
"388","vaccine",2021-05-06,"Arizona",16
"389","vaccine",2021-05-07,"Arizona",16
"390","vaccine",2021-05-08,"Arizona",20
"391","vaccine",2021-05-09,"Arizona",12
"392","vaccine",2021-05-10,"Arizona",19
"393","vaccine",2021-05-11,"Arizona",23
"394","vaccine",2021-01-01,"Arkansas",19
"395","vaccine",2021-01-02,"Arkansas",17
"396","vaccine",2021-01-03,"Arkansas",16
"397","vaccine",2021-01-04,"Arkansas",35
"398","vaccine",2021-01-05,"Arkansas",33
"399","vaccine",2021-01-06,"Arkansas",34
"400","vaccine",2021-01-07,"Arkansas",33
"401","vaccine",2021-01-08,"Arkansas",49
"402","vaccine",2021-01-09,"Arkansas",21
"403","vaccine",2021-01-10,"Arkansas",20
"404","vaccine",2021-01-11,"Arkansas",28
"405","vaccine",2021-01-12,"Arkansas",42
"406","vaccine",2021-01-13,"Arkansas",54
"407","vaccine",2021-01-14,"Arkansas",43
"408","vaccine",2021-01-15,"Arkansas",54
"409","vaccine",2021-01-16,"Arkansas",32
"410","vaccine",2021-01-17,"Arkansas",38
"411","vaccine",2021-01-18,"Arkansas",46
"412","vaccine",2021-01-19,"Arkansas",55
"413","vaccine",2021-01-20,"Arkansas",40
