"","keyword","date","geo","hits"
"181","mask",2021-03-05,"Alaska",36
"182","mask",2021-03-06,"Alaska",13
"183","mask",2021-03-07,"Alaska",39
"184","mask",2021-03-08,"Alaska",38
"185","mask",2021-03-09,"Alaska",0
"186","mask",2021-03-10,"Alaska",12
"187","mask",2021-03-11,"Alaska",0
"188","mask",2021-03-12,"Alaska",35
"189","mask",2021-03-13,"Alaska",12
"190","mask",2021-03-14,"Alaska",24
"191","mask",2021-03-15,"Alaska",10
"192","mask",2021-03-16,"Alaska",31
"193","mask",2021-03-17,"Alaska",22
"194","mask",2021-03-18,"Alaska",22
"195","mask",2021-03-19,"Alaska",35
"196","mask",2021-03-20,"Alaska",24
"197","mask",2021-03-21,"Alaska",12
"198","mask",2021-03-22,"Alaska",0
"199","mask",2021-03-23,"Alaska",0
"200","mask",2021-03-24,"Alaska",33
"201","mask",2021-03-25,"Alaska",11
"202","mask",2021-03-26,"Alaska",23
"203","mask",2021-03-27,"Alaska",53
"204","mask",2021-03-28,"Alaska",0
"205","mask",2021-03-29,"Alaska",11
"206","mask",2021-03-30,"Alaska",22
"207","mask",2021-03-31,"Alaska",0
"208","mask",2021-04-01,"Alaska",11
"209","mask",2021-04-02,"Alaska",23
"210","mask",2021-04-03,"Alaska",13
"211","mask",2021-04-04,"Alaska",50
"212","mask",2021-04-05,"Alaska",35
"213","mask",2021-04-06,"Alaska",11
"214","mask",2021-04-07,"Alaska",68
"215","mask",2021-04-08,"Alaska",43
"216","mask",2021-04-09,"Alaska",11
"217","mask",2021-04-10,"Alaska",12
"218","mask",2021-04-11,"Alaska",12
"219","mask",2021-04-12,"Alaska",11
"220","mask",2021-04-13,"Alaska",34
"221","mask",2021-04-14,"Alaska",22
"222","mask",2021-04-15,"Alaska",34
"223","mask",2021-04-16,"Alaska",0
"224","mask",2021-04-17,"Alaska",26
"225","mask",2021-04-18,"Alaska",26
"226","mask",2021-04-19,"Alaska",46
"227","mask",2021-04-20,"Alaska",55
"228","mask",2021-04-21,"Alaska",23
"229","mask",2021-04-22,"Alaska",0
"230","mask",2021-04-23,"Alaska",12
"231","mask",2021-04-24,"Alaska",13
"232","mask",2021-04-25,"Alaska",0
"233","mask",2021-04-26,"Alaska",37
"234","mask",2021-04-27,"Alaska",22
"235","mask",2021-01-01,"Arizona",18
"236","mask",2021-01-02,"Arizona",22
"237","mask",2021-01-03,"Arizona",35
"238","mask",2021-01-04,"Arizona",22
"239","mask",2021-01-05,"Arizona",26
"240","mask",2021-01-06,"Arizona",15
"241","mask",2021-01-07,"Arizona",30
"242","mask",2021-01-08,"Arizona",19
"243","mask",2021-01-09,"Arizona",20
"244","mask",2021-01-10,"Arizona",27
"245","mask",2021-01-11,"Arizona",23
"246","mask",2021-01-12,"Arizona",19
"247","mask",2021-01-13,"Arizona",28
"248","mask",2021-01-14,"Arizona",34
"249","mask",2021-01-15,"Arizona",25
"250","mask",2021-01-16,"Arizona",25
"251","mask",2021-01-17,"Arizona",23
"252","mask",2021-01-18,"Arizona",27
"253","mask",2021-01-19,"Arizona",18
"254","mask",2021-01-20,"Arizona",24
"255","mask",2021-01-21,"Arizona",27
"256","mask",2021-01-22,"Arizona",26
"257","mask",2021-01-23,"Arizona",32
"258","mask",2021-01-24,"Arizona",37
"259","mask",2021-01-25,"Arizona",31
"260","mask",2021-01-26,"Arizona",23
"261","mask",2021-01-27,"Arizona",31
"262","mask",2021-01-28,"Arizona",38
"263","mask",2021-01-29,"Arizona",20
"264","mask",2021-01-30,"Arizona",19
"265","mask",2021-01-31,"Arizona",28
"266","mask",2021-02-01,"Arizona",18
"267","mask",2021-02-02,"Arizona",18
"268","mask",2021-02-03,"Arizona",18
"269","mask",2021-02-04,"Arizona",21
"270","mask",2021-02-05,"Arizona",25
"271","mask",2021-02-06,"Arizona",25
"272","mask",2021-02-07,"Arizona",26
"273","mask",2021-02-08,"Arizona",27
"274","mask",2021-02-09,"Arizona",27
"275","mask",2021-02-10,"Arizona",21
"276","mask",2021-02-11,"Arizona",22
"277","mask",2021-02-12,"Arizona",21
"278","mask",2021-02-13,"Arizona",33
"279","mask",2021-02-14,"Arizona",23
"280","mask",2021-02-15,"Arizona",18
"281","mask",2021-02-16,"Arizona",22
"282","mask",2021-02-17,"Arizona",17
"283","mask",2021-02-18,"Arizona",19
"284","mask",2021-02-19,"Arizona",21
"285","mask",2021-02-20,"Arizona",16
"286","mask",2021-02-21,"Arizona",22
"287","mask",2021-02-22,"Arizona",13
"288","mask",2021-02-23,"Arizona",21
"289","mask",2021-02-24,"Arizona",20
"290","mask",2021-02-25,"Arizona",18
"291","mask",2021-02-26,"Arizona",20
"292","mask",2021-02-27,"Arizona",25
"293","mask",2021-02-28,"Arizona",26
"294","mask",2021-03-01,"Arizona",21
"295","mask",2021-03-02,"Arizona",24
"296","mask",2021-03-03,"Arizona",52
"297","mask",2021-03-04,"Arizona",44
"298","mask",2021-03-05,"Arizona",36
"299","mask",2021-03-06,"Arizona",38
"300","mask",2021-03-07,"Arizona",36
"301","mask",2021-03-08,"Arizona",27
"302","mask",2021-03-09,"Arizona",32
"303","mask",2021-03-10,"Arizona",25
"304","mask",2021-03-11,"Arizona",28
"305","mask",2021-03-12,"Arizona",24
"306","mask",2021-03-13,"Arizona",18
"307","mask",2021-03-14,"Arizona",25
"308","mask",2021-03-15,"Arizona",23
"309","mask",2021-03-16,"Arizona",22
"310","mask",2021-03-17,"Arizona",24
"311","mask",2021-03-18,"Arizona",22
"312","mask",2021-03-19,"Arizona",25
"313","mask",2021-03-20,"Arizona",24
"314","mask",2021-03-21,"Arizona",21
"315","mask",2021-03-22,"Arizona",11
"316","mask",2021-03-23,"Arizona",13
"317","mask",2021-03-24,"Arizona",18
"318","mask",2021-03-25,"Arizona",90
"319","mask",2021-03-26,"Arizona",97
"320","mask",2021-03-27,"Arizona",41
"321","mask",2021-03-28,"Arizona",39
"322","mask",2021-03-29,"Arizona",30
"323","mask",2021-03-30,"Arizona",27
"324","mask",2021-03-31,"Arizona",32
"325","mask",2021-04-01,"Arizona",19
"326","mask",2021-04-02,"Arizona",15
"327","mask",2021-04-03,"Arizona",26
"328","mask",2021-04-04,"Arizona",15
"329","mask",2021-04-05,"Arizona",22
"330","mask",2021-04-06,"Arizona",14
"331","mask",2021-04-07,"Arizona",26
"332","mask",2021-04-08,"Arizona",27
"333","mask",2021-04-09,"Arizona",19
"334","mask",2021-04-10,"Arizona",23
"335","mask",2021-04-11,"Arizona",20
"336","mask",2021-04-12,"Arizona",18
